strategy,seed,k,chosen,worst_k200,mean_k200,oracle_threshold_met,protected,elapsed
mlp_direct,0,3,forecast_load_mw_latest_available,0.9825108051300049,0.8635075688362122,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available""]",14.691806077957153
mlp_direct,0,4,forecast_load_mw_day_ahead,0.9790229201316833,0.8606298565864563,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead""]",19.23928666114807
mlp_direct,0,5,gen_fuel_other_renewables_mw,0.9784175157546997,0.8555469512939453,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw""]",23.665205717086792
mlp_direct,0,6,gen_fuel_coal_mw,0.9721808433532715,0.8526244163513184,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw""]",27.98466730117798
mlp_direct,0,7,gen_fuel_nuclear_pct,0.9732630252838135,0.8514737486839294,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct""]",32.09865689277649
mlp_direct,0,8,system_energy_price_da,0.9716480374336243,0.831764280796051,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da""]",36.1391224861145
mlp_direct,0,9,gen_fuel_gas_pct,0.9507848620414734,0.8232533931732178,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct""]",40.008323431015015
mlp_direct,0,10,da_as_nsr_mw_primary_reserve,0.9530999064445496,0.7853927612304688,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve""]",43.890419244766235
mlp_direct,0,11,gen_fuel_coal_pct,0.9461785554885864,0.7752287983894348,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct""]",47.67538595199585
mlp_direct,0,12,da_as_mcp_synchronized_reserve,0.9460790157318115,0.7717705368995667,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve""]",51.36187171936035
mlp_direct,0,13,da_as_mcp_primary_reserve,0.950435221195221,0.7574710249900818,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve""]",54.95872950553894
mlp_direct,0,14,gen_fuel_other_renewables_pct,0.9507601857185364,0.7547830939292908,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct""]",58.43303966522217
mlp_direct,0,15,gen_fuel_hydro_mw,0.9372315406799316,0.7504494190216064,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw""]",61.83365488052368
mlp_direct,0,16,gen_fuel_multiple_fuels_mw,0.9213413596153259,0.7437979578971863,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw""]",65.45653295516968
mlp_direct,0,17,gen_fuel_hydro_pct,0.9151197671890259,0.7295830845832825,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct""]",68.97325348854065
mlp_direct,0,18,gen_fuel_oil_mw,0.8952419757843018,0.7186512351036072,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw""]",72.02905654907227
mlp_direct,0,19,gen_fuel_oil_pct,0.8822935223579407,0.6873151659965515,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct""]",75.15140008926392
mlp_direct,0,20,gen_fuel_solar_mw,0.8492169976234436,0.6770475506782532,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw""]",78.3580846786499
mlp_direct,0,21,gen_fuel_solar_pct,0.8201625347137451,0.6629101037979126,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct""]",81.50643467903137
mlp_direct,0,22,gross_sched_interchange_mw,0.8117346167564392,0.6447166800498962,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw""]",84.48953366279602
mlp_direct,0,23,gross_inadv_interchange_mw,0.8274394869804382,0.6035986542701721,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw""]",87.42568349838257
mlp_direct,0,24,gen_fuel_wind_pct,0.7254858016967773,0.5688636898994446,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct""]",89.99288988113403
mlp_direct,0,25,marginal_loss_price_rt,0.6722005009651184,0.5358566045761108,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt""]",92.35754013061523
mlp_direct,0,26,total_lmp_rt,0.6051193475723267,0.45523715019226074,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt"", ""total_lmp_rt""]",94.77215433120728
mlp_direct,0,27,total_pjm_self_sched_reg,0.5903317928314209,0.4293212890625,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt"", ""total_lmp_rt"", ""total_pjm_self_sched_reg""]",97.20975732803345
mlp_direct,0,28,gen_fuel_wind_mw,0.5813442468643188,0.3966945707798004,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt"", ""total_lmp_rt"", ""total_pjm_self_sched_reg"", ""gen_fuel_wind_mw""]",99.30983209609985
mlp_direct,0,29,total_pjm_assigned_reg,0.5729900002479553,0.39251431822776794,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt"", ""total_lmp_rt"", ""total_pjm_self_sched_reg"", ""gen_fuel_wind_mw"", ""total_pjm_assigned_reg""]",101.4751226902008
mlp_direct,0,30,gen_fuel_storage_mw,0.5592926144599915,0.37782880663871765,False,"[""gen_fuel_nuclear_mw"", ""gen_fuel_gas_mw"", ""forecast_load_mw_latest_available"", ""forecast_load_mw_day_ahead"", ""gen_fuel_other_renewables_mw"", ""gen_fuel_coal_mw"", ""gen_fuel_nuclear_pct"", ""system_energy_price_da"", ""gen_fuel_gas_pct"", ""da_as_nsr_mw_primary_reserve"", ""gen_fuel_coal_pct"", ""da_as_mcp_synchronized_reserve"", ""da_as_mcp_primary_reserve"", ""gen_fuel_other_renewables_pct"", ""gen_fuel_hydro_mw"", ""gen_fuel_multiple_fuels_mw"", ""gen_fuel_hydro_pct"", ""gen_fuel_oil_mw"", ""gen_fuel_oil_pct"", ""gen_fuel_solar_mw"", ""gen_fuel_solar_pct"", ""gross_sched_interchange_mw"", ""gross_inadv_interchange_mw"", ""gen_fuel_wind_pct"", ""marginal_loss_price_rt"", ""total_lmp_rt"", ""total_pjm_self_sched_reg"", ""gen_fuel_wind_mw"", ""total_pjm_assigned_reg"", ""gen_fuel_storage_mw""]",103.46344184875488
