order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
6,3,"(np.int64(0), np.int64(11), np.int64(22), np.int64(32), np.int64(36), np.int64(40))",0.35,-0.03772620465017895,-0.0010752853458226852,0.003955321821140488,1.0,397,400
6,4,"(np.int64(4), np.int64(6), np.int64(16), np.int64(33), np.int64(35), np.int64(39))",0.2,0.0040318825517815515,-0.004186960885502411,0.006809743764735081,96.5,15,400
6,4,"(np.int64(4), np.int64(6), np.int64(16), np.int64(33), np.int64(35), np.int64(39))",0.35,0.0496415777068161,-0.008496698579684936,0.007045501709230568,100.0,1,400
6,5,"(np.int64(0), np.int64(3), np.int64(21), np.int64(22), np.int64(32), np.int64(34))",0.2,-0.002761157677623305,0.0,0.0011534144577256323,23.0,309,400
6,5,"(np.int64(0), np.int64(3), np.int64(21), np.int64(22), np.int64(32), np.int64(34))",0.35,-0.039723207766910296,-0.0029999950765326466,0.008951587078726245,0.0,401,400
7,0,"(np.int64(6), np.int64(8), np.int64(16), np.int64(30), np.int64(34), np.int64(37), np.int64(41))",0.2,0.0,0.0,0.0,0.0,401,400
7,0,"(np.int64(6), np.int64(8), np.int64(16), np.int64(30), np.int64(34), np.int64(37), np.int64(41))",0.35,0.0,0.0,0.0,12.0,353,400
7,1,"(np.int64(6), np.int64(8), np.int64(15), np.int64(16), np.int64(24), np.int64(34), np.int64(43))",0.2,-0.04994745667535849,-0.0019039507263728384,0.0016378000685397642,0.0,401,400
7,1,"(np.int64(6), np.int64(8), np.int64(15), np.int64(16), np.int64(24), np.int64(34), np.int64(43))",0.35,7.488168460600964e-05,-0.0013477572894314838,0.0031917514810914207,96.5,15,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.2,-0.011581409893639316,-0.001394815019743867,0.0014405798880165585,0.75,398,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.35,-0.005930945741370541,0.0,0.00014814373175319685,7.000000000000001,373,400
7,3,"(np.int64(2), np.int64(6), np.int64(11), np.int64(24), np.int64(29), np.int64(32), np.int64(35))",0.2,-0.03369318923641251,0.0,0.0009087839643638591,0.0,401,400
7,3,"(np.int64(2), np.int64(6), np.int64(11), np.int64(24), np.int64(29), np.int64(32), np.int64(35))",0.35,-0.026849040653662004,-0.0016088344205043015,0.0018723853857069124,0.0,401,400
7,4,"(np.int64(4), np.int64(13), np.int64(18), np.int64(25), np.int64(32), np.int64(39), np.int64(42))",0.2,0.0,0.0,0.0,1.0,397,400
7,4,"(np.int64(4), np.int64(13), np.int64(18), np.int64(25), np.int64(32), np.int64(39), np.int64(42))",0.35,-0.006780767376945107,-0.001050459648032187,0.001162864044270659,6.5,375,400
7,5,"(np.int64(8), np.int64(9), np.int64(22), np.int64(23), np.int64(26), np.int64(35), np.int64(42))",0.2,-0.0004158490311904073,0.0,0.0,14.75,342,400
7,5,"(np.int64(8), np.int64(9), np.int64(22), np.int64(23), np.int64(26), np.int64(35), np.int64(42))",0.35,0.0,0.0,2.6396936069737336e-06,7.249999999999999,372,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.2,0.0,0.0,0.0,17.25,332,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.35,0.001768849299004449,-0.0010844604895314247,0.00047769818792960995,99.75,2,400
8,1,"(np.int64(6), np.int64(10), np.int64(13), np.int64(26), np.int64(32), np.int64(34), np.int64(39), np.int64(41))",0.2,0.0,0.0,0.0,1.25,396,400
8,1,"(np.int64(6), np.int64(10), np.int64(13), np.int64(26), np.int64(32), np.int64(34), np.int64(39), np.int64(41))",0.35,0.0,0.0,0.0,8.0,369,400
8,2,"(np.int64(6), np.int64(13), np.int64(18), np.int64(20), np.int64(25), np.int64(30), np.int64(32), np.int64(43))",0.2,0.0,-0.0003987839643911917,0.00022498761158605484,57.49999999999999,171,400
8,2,"(np.int64(6), np.int64(13), np.int64(18), np.int64(20), np.int64(25), np.int64(30), np.int64(32), np.int64(43))",0.35,-0.011812404510531005,-0.0008694525415658405,0.0,0.5,399,400
8,3,"(np.int64(4), np.int64(6), np.int64(22), np.int64(25), np.int64(33), np.int64(34), np.int64(39), np.int64(41))",0.2,0.0,0.0,0.0,5.75,378,400
8,3,"(np.int64(4), np.int64(6), np.int64(22), np.int64(25), np.int64(33), np.int64(34), np.int64(39), np.int64(41))",0.35,0.0,0.0,0.0,7.75,370,400
8,4,"(np.int64(9), np.int64(10), np.int64(13), np.int64(31), np.int64(36), np.int64(40), np.int64(41), np.int64(43))",0.2,0.0,0.0,0.0,6.0,377,400
8,4,"(np.int64(9), np.int64(10), np.int64(13), np.int64(31), np.int64(36), np.int64(40), np.int64(41), np.int64(43))",0.35,0.0,0.0,0.0,3.25,388,400
8,5,"(np.int64(2), np.int64(5), np.int64(6), np.int64(13), np.int64(16), np.int64(18), np.int64(33), np.int64(43))",0.2,-0.013560473360663572,-0.0021570301022942884,0.0010959642874401718,0.75,398,400
8,5,"(np.int64(2), np.int64(5), np.int64(6), np.int64(13), np.int64(16), np.int64(18), np.int64(33), np.int64(43))",0.35,-0.01138797863344232,-0.0017135581910860953,0.0007741489032387642,7.5,371,400
